Job id            Name             User              Time Use S Queue
340658.mgmt1      test50_810_BS5R  arit6471                 0 Q compute         
340659.mgmt1      test50_273_CCR_  arit6471                 0 Q compute         
340660.mgmt1      test50_315_BDR_  arit6471                 0 Q compute         
340661.mgmt1      test50_523_BS5R  arit6471                 0 Q compute         
340662.mgmt1      test50_576_CCR_  arit6471                 0 Q compute         
340663.mgmt1      test50_197_CCR_  arit6471                 0 Q compute         
340664.mgmt1      test50_641_YR_f  arit6471                 0 Q compute         
340665.mgmt1      test50_129_YR_f  arit6471                 0 Q compute         
340666.mgmt1      test50_739_YR_f  arit6471                 0 Q compute         
340667.mgmt1      test50_565_BS5R  arit6471                 0 Q compute         
340668.mgmt1      test50_620_BDR_  arit6471                 0 Q compute         
340669.mgmt1      test50_914_BDR_  arit6471                 0 Q compute         
340670.mgmt1      test50_478_CCR_  arit6471                 0 Q compute         
340671.mgmt1      test50_056_YR_f  arit6471                 0 Q compute         
340672.mgmt1      test50_704_BS5R  arit6471                 0 Q compute         
340673.mgmt1      test50_465_CCR_  arit6471                 0 Q compute         
340674.mgmt1      test50_267_CCR_  arit6471                 0 Q compute         
340675.mgmt1      test50_394_BS5R  arit6471                 0 Q compute         
340676.mgmt1      test50_553_CCR_  arit6471                 0 Q compute         
340677.mgmt1      test50_664_CCR_  arit6471                 0 Q compute         
340678.mgmt1      test50_666_YR_f  arit6471                 0 Q compute         
340679.mgmt1      test50_565_CCR_  arit6471                 0 Q compute         
340680.mgmt1      test50_641_BS5R  arit6471                 0 Q compute         
340681.mgmt1      test50_486_CCR_  arit6471                 0 Q compute         
340682.mgmt1      test50_097_BS5R  arit6471                 0 Q compute         
340683.mgmt1      test50_761_BDR_  arit6471                 0 Q compute         
340684.mgmt1      test50_632_BS5R  arit6471                 0 Q compute         
340685.mgmt1      test50_664_BDR_  arit6471                 0 Q compute         
340686.mgmt1      test50_449_YR_f  arit6471                 0 Q compute         
340687.mgmt1      test50_155_YR_f  arit6471                 0 Q compute         
340688.mgmt1      test50_686_YR_f  arit6471                 0 Q compute         
340689.mgmt1      test50_155_BDR_  arit6471                 0 Q compute         
340690.mgmt1      test50_608_YR_f  arit6471                 0 Q compute         
340691.mgmt1      test50_394_BDR_  arit6471                 0 Q compute         
340692.mgmt1      test50_703_YR_f  arit6471                 0 Q compute         
340693.mgmt1      test50_608_BS5R  arit6471                 0 Q compute         
340694.mgmt1      test50_632_BDR_  arit6471                 0 Q compute         
340695.mgmt1      test50_250_CCR_  arit6471                 0 Q compute         
340696.mgmt1      test50_155_CCR_  arit6471                 0 Q compute         
340697.mgmt1      test50_565_YR_f  arit6471                 0 Q compute         
340698.mgmt1      test50_784_BS5R  arit6471                 0 Q compute         
340699.mgmt1      test50_620_CCR_  arit6471                 0 Q compute         
340700.mgmt1      test50_686_CCR_  arit6471                 0 Q compute         
340701.mgmt1      test50_833_YR_f  arit6471                 0 Q compute         
340702.mgmt1      test50_383_CCR_  arit6471                 0 Q compute         
340703.mgmt1      test50_026_YR_f  arit6471                 0 Q compute         
340704.mgmt1      test50_431_BS5R  arit6471                 0 Q compute         
340705.mgmt1      test50_547_YR_f  arit6471                 0 Q compute         
340706.mgmt1      test50_362_BS5R  arit6471                 0 Q compute         
340707.mgmt1      test50_869_BDR_  arit6471                 0 Q compute         
340708.mgmt1      test50_211_CCR_  arit6471                 0 Q compute         
340709.mgmt1      test50_746_YR_f  arit6471                 0 Q compute         
340710.mgmt1      test50_273_YR_f  arit6471                 0 Q compute         
340711.mgmt1      test50_102_YR_f  arit6471                 0 Q compute         
340712.mgmt1      test50_824_YR_f  arit6471                 0 Q compute         
340713.mgmt1      test50_714_BDR_  arit6471                 0 Q compute         
340714.mgmt1      test50_702_CCR_  arit6471                 0 Q compute         
340715.mgmt1      test50_715_BDR_  arit6471                 0 Q compute         
340716.mgmt1      test50_461_BDR_  arit6471                 0 Q compute         
340717.mgmt1      test50_129_CCR_  arit6471                 0 Q compute         
340718.mgmt1      test50_273_BDR_  arit6471                 0 Q compute         
340719.mgmt1      test50_180_CCR_  arit6471                 0 Q compute         
340720.mgmt1      test50_102_CCR_  arit6471                 0 Q compute         
340721.mgmt1      test50_565_BDR_  arit6471                 0 Q compute         
340722.mgmt1      test50_383_YR_f  arit6471                 0 Q compute         
340723.mgmt1      test50_137_BS5R  arit6471                 0 Q compute         
340724.mgmt1      test50_714_BS5R  arit6471                 0 Q compute         
340725.mgmt1      test50_471_BS5R  arit6471                 0 Q compute         
340726.mgmt1      test50_509_BS5R  arit6471                 0 Q compute         
340727.mgmt1      test50_115_CCR_  arit6471                 0 Q compute         
340728.mgmt1      test50_924_CCR_  arit6471                 0 Q compute         
340729.mgmt1      test50_088_CCR_  arit6471                 0 Q compute         
340730.mgmt1      test50_129_BDR_  arit6471                 0 Q compute         
340731.mgmt1      test50_835_BS5R  arit6471                 0 Q compute         
340732.mgmt1      test50_197_BDR_  arit6471                 0 Q compute         
340733.mgmt1      test50_451_BS5R  arit6471                 0 Q compute         
340734.mgmt1      test50_478_BDR_  arit6471                 0 Q compute         
340735.mgmt1      test50_234_BDR_  arit6471                 0 Q compute         
340736.mgmt1      test50_631_BDR_  arit6471                 0 Q compute         
340737.mgmt1      test50_739_CCR_  arit6471                 0 Q compute         
340738.mgmt1      test50_807_BS5R  arit6471                 0 Q compute         
340739.mgmt1      test50_013_YR_f  arit6471                 0 Q compute         
340740.mgmt1      test50_807_YR_f  arit6471                 0 Q compute         
340741.mgmt1      test50_702_YR_f  arit6471                 0 Q compute         
340742.mgmt1      test50_051_CCR_  arit6471                 0 Q compute         
340743.mgmt1      test50_088_YR_f  arit6471                 0 Q compute         
340744.mgmt1      test50_448_BDR_  arit6471                 0 Q compute         
340745.mgmt1      test50_390_BS5R  arit6471                 0 Q compute         
340746.mgmt1      test50_382_CCR_  arit6471                 0 Q compute         
340747.mgmt1      test50_299_BS5R  arit6471                 0 Q compute         
340748.mgmt1      test50_632_YR_f  arit6471                 0 Q compute         
340749.mgmt1      test50_123_CCR_  arit6471                 0 Q compute         
340750.mgmt1      test50_090_BS5R  arit6471                 0 Q compute         
340751.mgmt1      test50_177_YR_f  arit6471                 0 Q compute         
340752.mgmt1      test2_224_BS5R_  arit6471                 0 Q compute         
340753.mgmt1      test2_094_BS5R_  arit6471                 0 Q compute         
340754.mgmt1      test2_224_YR_fi  arit6471                 0 Q compute         
340755.mgmt1      test2_123_CCR_f  arit6471                 0 Q compute         
340756.mgmt1      test2_123_BDR_f  arit6471                 0 Q compute         
340757.mgmt1      test2_546_YR_fi  arit6471                 0 Q compute         
340758.mgmt1      test2_923_YR_fi  arit6471                 0 Q compute         
340759.mgmt1      test2_205_YR_fi  arit6471                 0 Q compute         
340760.mgmt1      test2_273_YR_fi  arit6471                 0 Q compute         
340761.mgmt1      test2_063_CCR_f  arit6471                 0 Q compute         
340762.mgmt1      test2_600_BS5R_  arit6471                 0 Q compute         
340763.mgmt1      test2_439_CCR_f  arit6471                 0 Q compute         
340764.mgmt1      test2_871_YR_fi  arit6471                 0 Q compute         
340765.mgmt1      test2_439_BS5R_  arit6471                 0 Q compute         
340766.mgmt1      test2_152_BDR_f  arit6471                 0 Q compute         
340767.mgmt1      test2_101_YR_fi  arit6471                 0 Q compute         
340768.mgmt1      test2_764_CCR_f  arit6471                 0 Q compute         
340769.mgmt1      test2_527_BDR_f  arit6471                 0 Q compute         
340770.mgmt1      test2_720_BS5R_  arit6471                 0 Q compute         
340771.mgmt1      test2_160_YR_fi  arit6471                 0 Q compute         
340772.mgmt1      test2_267_YR_fi  arit6471                 0 Q compute         
340773.mgmt1      test2_729_BDR_f  arit6471                 0 Q compute         
340774.mgmt1      test2_720_YR_fi  arit6471                 0 Q compute         
340775.mgmt1      test2_324_BDR_f  arit6471                 0 Q compute         
340776.mgmt1      test2_497_BS5R_  arit6471                 0 Q compute         
340777.mgmt1      test2_152_YR_fi  arit6471                 0 Q compute         
340778.mgmt1      test2_462_CCR_f  arit6471                 0 Q compute         
340779.mgmt1      test2_276_CCR_f  arit6471                 0 Q compute         
340780.mgmt1      test2_428_BDR_f  arit6471                 0 Q compute         
340781.mgmt1      test2_803_CCR_f  arit6471                 0 Q compute         
340782.mgmt1      test2_648_BDR_f  arit6471                 0 Q compute         
340783.mgmt1      test2_462_BDR_f  arit6471                 0 Q compute         
340784.mgmt1      test2_538_CCR_f  arit6471                 0 Q compute         
340785.mgmt1      test2_519_BDR_f  arit6471                 0 Q compute         
340786.mgmt1      test2_664_BS5R_  arit6471                 0 Q compute         
340787.mgmt1      test2_312_CCR_f  arit6471                 0 Q compute         
340788.mgmt1      test2_446_BDR_f  arit6471                 0 Q compute         
340789.mgmt1      test2_094_BDR_f  arit6471                 0 Q compute         
340790.mgmt1      test2_834_CCR_f  arit6471                 0 Q compute         
